datetime	AR	CO	MX	PE	CL	EC	VE	GT	SV	UY	HN
2019-05-21 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 16:20:05	-215	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 17:20:00	NULL	1539	-710	-728	-973	10	-2123	84	-64	10	NULL
2019-05-21 17:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10
2019-05-21 17:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 17:20:05	-52	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 18:20:00	NULL	1563	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 18:20:01	0	NULL	-783	-773	-992	8	-2102	91	-62	8	8
2019-05-21 19:20:00	21	1572	-736	-759	-999	NULL	-2108	NULL	NULL	NULL	NULL
2019-05-21 19:20:01	NULL	NULL	NULL	NULL	NULL	22	NULL	110	-58	22	22
2019-05-21 20:20:00	33	1720	-673	-739	-1002	25	-2063	112	-58	NULL	NULL
2019-05-21 20:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	25	25
2019-05-21 21:20:01	NULL	1802	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 21:20:02	NULL	NULL	-570	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 22:20:00	NULL	2006	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 22:20:01	58	NULL	-484	-720	-1005	37	-2008	118	-43	37	38
2019-05-21 22:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 23:20:00	58	2204	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-21 23:20:01	NULL	NULL	-310	-663	-997	36	-2013	138	-37	36	36
2019-05-22 00:20:00	NULL	2349	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 00:20:01	61	NULL	-105	-590	-988	39	-2013	143	-36	39	38
2019-05-22 01:20:00	65	2394	-67	-576	-989	40	-2013	NULL	NULL	NULL	NULL
2019-05-22 01:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	144	-38	40	40
2019-05-22 02:20:00	74	2400	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 02:20:01	NULL	NULL	-72	-566	-987	40	-2013	144	-38	40	40
2019-05-22 03:20:00	NULL	2424	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 03:20:01	74	NULL	-45	-558	-987	39	-2013	145	-38	39	39
2019-05-22 04:20:00	74	2445	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 04:20:01	NULL	NULL	16	-564	-986	39	-2019	145	-38	NULL	NULL
2019-05-22 05:20:00	NULL	2448	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 05:20:01	74	NULL	35	-571	-986	39	-2019	NULL	NULL	NULL	NULL
2019-05-22 05:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	145	-39	39	39
2019-05-22 06:20:00	74	2448	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 06:20:01	NULL	NULL	55	-583	-986	39	-2019	145	-39	39	39
2019-05-22 07:20:00	NULL	2446	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 07:20:01	74	NULL	59	-577	-981	39	-2019	143	-46	39	39
2019-05-22 08:20:00	74	2372	59	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 08:20:01	NULL	NULL	NULL	-579	-983	25	-2019	142	-46	25	25
2019-05-22 09:20:00	72	2198	5	NULL	-993	21	NULL	NULL	NULL	NULL	NULL
2019-05-22 09:20:01	NULL	NULL	NULL	-586	NULL	NULL	-2023	141	-46	21	21
2019-05-22 10:20:00	62	2107	-150	-600	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 10:20:01	NULL	NULL	NULL	NULL	-1007	19	-2023	137	-60	19	19
2019-05-22 11:20:00	13	2022	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 11:20:01	NULL	NULL	-230	-652	-1027	2	-2113	134	-64	2	2
2019-05-22 12:20:00	-5	1936	-305	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 12:20:01	NULL	NULL	NULL	-672	-1043	-6	-2205	NULL	-69	NULL	NULL
2019-05-22 13:20:00	-1	1923	-394	-692	-1046	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 13:20:01	NULL	NULL	NULL	NULL	NULL	-9	-2146	120	-76	-9	-9
2019-05-22 14:20:00	102	2108	-466	NULL	-1012	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 14:20:01	NULL	NULL	NULL	-714	NULL	-2	-2171	125	-76	-2	-2
2019-05-22 15:20:00	109	2230	-606	-717	-1024	NULL	-2149	NULL	NULL	NULL	NULL
2019-05-22 15:20:01	NULL	NULL	NULL	NULL	NULL	2	NULL	126	-54	2	1
2019-05-22 16:20:00	98	2400	-516	-703	-1016	NULL	-2186	NULL	NULL	NULL	NULL
2019-05-22 16:20:01	NULL	NULL	NULL	NULL	NULL	3	NULL	127	-56	2	2
2019-05-22 17:20:00	NULL	2459	NULL	-800	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 17:20:01	79	NULL	-516	NULL	-1008	4	-2157	125	-45	4	4
2019-05-22 18:20:00	71	2368	-496	-667	-1021	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 18:20:01	NULL	NULL	NULL	NULL	NULL	1	-2201	126	-56	1	1
2019-05-22 19:20:00	112	2413	-523	-665	-1037	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 20:20:00	NULL	2260	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 20:20:01	145	NULL	-479	-654	-1010	19	-2161	132	-44	19	NULL
2019-05-22 20:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	19
2019-05-22 21:20:00	NULL	2465	-442	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 21:20:01	182	NULL	NULL	-628	-958	16	-2094	134	-42	16	14
2019-05-22 22:20:00	184	2778	-348	-709	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 22:20:01	NULL	NULL	NULL	NULL	-908	24	-2075	156	-31	22	24
2019-05-22 23:20:00	183	3043	-218	-657	-878	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-22 23:20:01	NULL	NULL	NULL	NULL	NULL	21	-2074	164	-26	21	21
2019-05-23 00:20:00	183	NULL	-49	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 00:20:01	NULL	3156	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 00:20:02	NULL	NULL	NULL	-648	-868	21	-2077	170	-24	21	21
2019-05-23 00:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 01:20:00	183	3207	7	NULL	-866	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 01:20:01	NULL	NULL	NULL	-612	NULL	21	-2082	176	-24	21	21
2019-05-23 02:20:00	181	3225	22	-596	-864	21	-2084	NULL	NULL	NULL	NULL
2019-05-23 03:20:00	NULL	3245	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 03:20:01	180	NULL	47	-589	-865	21	-2084	176	-22	NULL	21
2019-05-23 03:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	21	NULL
2019-05-23 04:20:00	192	3269	105	-586	-865	20	NULL	NULL	NULL	NULL	NULL
2019-05-23 04:20:01	NULL	NULL	NULL	NULL	NULL	NULL	-2086	177	-22	20	20
2019-05-23 05:20:00	192	3271	129	-581	-865	20	NULL	NULL	NULL	NULL	NULL
2019-05-23 05:20:01	NULL	NULL	NULL	NULL	NULL	NULL	-2086	178	-22	20	20
2019-05-23 06:20:00	192	3278	139	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 06:20:01	NULL	NULL	NULL	-581	-865	20	-2086	178	-22	20	20
2019-05-23 07:20:00	192	3277	143	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 07:20:01	NULL	NULL	NULL	-577	-865	20	-2086	178	-22	20	20
2019-05-23 08:20:00	192	3271	144	-576	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 08:20:01	NULL	NULL	NULL	NULL	-871	20	-2086	178	-22	20	20
2019-05-23 09:20:00	192	3263	140	-580	-871	20	-2086	NULL	NULL	NULL	NULL
2019-05-23 09:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	178	-24	20	20
2019-05-23 10:20:00	192	3251	NULL	-591	-873	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 10:20:01	NULL	NULL	127	NULL	NULL	20	-2089	178	-26	NULL	NULL
2019-05-23 11:20:00	NULL	3205	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 11:20:01	191	NULL	69	-595	-887	20	-2208	175	-27	20	20
2019-05-23 12:20:00	190	3170	36	-601	-889	NULL	-2268	NULL	NULL	NULL	NULL
2019-05-23 12:20:01	NULL	NULL	NULL	NULL	NULL	20	NULL	175	-27	20	20
2019-05-23 13:20:00	202	2690	-50	-619	-860	36	-2291	176	NULL	NULL	NULL
2019-05-23 13:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	-10	20	20
2019-05-23 14:20:00	225	NULL	14	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 14:20:01	NULL	2790	NULL	-642	-810	38	-2207	183	-10	38	38
2019-05-23 15:20:00	285	3028	74	-583	-765	NULL	-2217	NULL	NULL	NULL	NULL
2019-05-23 15:20:01	NULL	NULL	NULL	NULL	NULL	42	NULL	191	-6	42	42
2019-05-23 16:20:00	299	3112	164	-594	-697	NULL	-2219	NULL	NULL	NULL	NULL
2019-05-23 16:20:01	NULL	NULL	NULL	NULL	NULL	48	NULL	194	-1	48	48
2019-05-23 17:20:00	NULL	3346	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 17:20:01	345	NULL	295	-581	-680	61	-2179	201	9	NULL	NULL
2019-05-23 18:20:00	380	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 18:20:01	NULL	3456	295	-515	-655	61	-2207	NULL	NULL	NULL	NULL
2019-05-23 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	206	16	62	61
2019-05-23 19:20:00	410	3532	451	NULL	-646	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 19:20:01	NULL	NULL	NULL	-471	NULL	66	-2201	211	26	66	66
2019-05-23 20:20:00	435	3669	557	-451	-617	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 20:20:01	NULL	NULL	NULL	NULL	NULL	71	-2159	211	26	71	74
2019-05-23 21:20:00	447	3755	NULL	NULL	-609	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 21:20:01	NULL	NULL	618	-457	NULL	76	-2140	224	34	78	NULL
2019-05-23 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	76
2019-05-23 22:20:00	NULL	3511	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-23 22:20:01	458	NULL	641	-411	-561	78	-2132	241	42	78	78
2019-05-23 23:20:00	461	3740	749	-442	-527	NULL	-2133	NULL	NULL	NULL	NULL
2019-05-23 23:20:01	NULL	NULL	NULL	NULL	NULL	77	NULL	251	47	77	79
2019-05-24 00:20:00	463	3790	945	-408	-516	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 00:20:01	NULL	NULL	NULL	NULL	NULL	77	-2133	265	49	77	77
2019-05-24 01:20:00	463	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 01:20:01	NULL	3802	990	-390	-516	77	-2133	269	51	77	NULL
2019-05-24 01:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	77
2019-05-24 02:20:00	463	3833	NULL	-382	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 02:20:01	NULL	NULL	1002	NULL	-516	77	-2133	267	52	77	77
2019-05-24 03:20:00	463	3871	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 03:20:01	NULL	NULL	986	-376	-513	77	-2133	267	52	77	77
2019-05-24 04:20:00	463	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 04:20:01	NULL	3838	995	-380	-513	77	-2133	267	52	77	77
2019-05-24 05:20:00	NULL	3839	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 05:20:01	463	NULL	1020	-380	-513	77	-2134	267	51	77	77
2019-05-24 06:20:00	463	3819	NULL	-381	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 06:20:01	NULL	NULL	1024	NULL	-513	77	-2134	267	51	77	77
2019-05-24 06:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 07:20:00	463	3819	1025	NULL	-513	NULL	-2134	NULL	NULL	NULL	NULL
2019-05-24 07:20:01	NULL	NULL	NULL	-380	NULL	77	NULL	267	51	77	77
2019-05-24 08:20:00	463	3816	1025	-380	-520	77	-2134	267	51	NULL	NULL
2019-05-24 09:20:00	NULL	3810	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 09:20:01	463	NULL	1025	-380	-520	77	-2134	NULL	NULL	NULL	NULL
2019-05-24 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	267	51	77	77
2019-05-24 10:20:00	463	3808	NULL	-380	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 10:20:01	NULL	NULL	1023	NULL	-520	77	-2134	267	51	77	77
2019-05-24 11:20:00	NULL	3810	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 11:20:01	458	NULL	1018	-384	-523	76	-2239	267	51	76	76
2019-05-24 12:20:01	459	3794	1023	-388	-520	76	-2272	266	51	76	76
2019-05-24 13:20:00	535	3819	1030	-381	-490	NULL	-2254	NULL	NULL	NULL	NULL
2019-05-24 13:20:01	NULL	NULL	NULL	NULL	NULL	76	NULL	266	51	76	76
2019-05-24 14:20:00	554	3992	988	-423	-443	90	-2256	273	59	NULL	NULL
2019-05-24 14:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	90	90
2019-05-24 15:20:00	585	4013	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 15:20:01	NULL	NULL	1026	-417	-427	91	-2258	283	59	91	NULL
2019-05-24 16:20:01	607	3934	1091	-436	NULL	NULL	-2242	NULL	NULL	NULL	NULL
2019-05-24 16:20:02	NULL	NULL	NULL	NULL	-430	87	NULL	286	65	87	87
2019-05-24 17:20:00	621	3993	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 17:20:01	NULL	NULL	1192	-435	-425	89	-2227	288	65	89	89
2019-05-24 17:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 18:20:00	636	4024	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 18:20:01	NULL	NULL	1297	-424	-399	89	-2225	293	65	89	89
2019-05-24 19:20:00	NULL	4078	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 19:20:01	668	NULL	1378	-449	-395	92	-2183	301	76	92	92
2019-05-24 20:20:00	691	4209	1514	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 20:20:01	NULL	NULL	NULL	-400	-369	92	-2125	295	76	92	92
2019-05-24 21:20:00	718	4284	1559	-366	-342	NULL	-2110	NULL	NULL	NULL	NULL
2019-05-24 21:20:01	NULL	NULL	NULL	NULL	NULL	90	NULL	301	74	90	90
2019-05-24 22:20:00	724	4458	NULL	-327	-306	90	-2111	NULL	NULL	NULL	NULL
2019-05-24 22:20:01	NULL	NULL	1694	NULL	NULL	NULL	NULL	314	75	90	90
2019-05-24 23:20:00	726	4641	1866	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-24 23:20:01	NULL	NULL	NULL	-316	-291	90	-2110	322	77	NULL	NULL
2019-05-25 00:20:00	NULL	4701	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 00:20:01	726	NULL	2044	-286	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 00:20:02	NULL	NULL	NULL	NULL	-287	90	-2110	329	80	90	90
2019-05-25 01:20:00	727	4699	2081	-278	-286	NULL	-2110	NULL	NULL	NULL	NULL
2019-05-25 01:20:01	NULL	NULL	NULL	NULL	NULL	90	NULL	331	81	90	90
2019-05-25 02:20:00	726	4704	NULL	NULL	NULL	90	NULL	NULL	NULL	NULL	NULL
2019-05-25 02:20:01	NULL	NULL	2084	-278	-285	NULL	-2121	331	81	90	NULL
2019-05-25 02:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	90
2019-05-25 03:20:00	727	4722	NULL	-328	-285	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 03:20:01	NULL	NULL	2086	NULL	NULL	90	-2121	331	81	90	90
2019-05-25 04:20:00	729	4737	2091	-330	-285	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 04:20:01	NULL	NULL	NULL	NULL	NULL	90	-2122	331	82	90	90
2019-05-25 05:20:00	NULL	4738	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 05:20:01	731	NULL	2128	-331	-284	90	-2122	331	83	90	90
2019-05-25 06:20:00	731	4738	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 06:20:01	NULL	NULL	2132	-332	-284	90	-2122	331	83	NULL	NULL
2019-05-25 07:20:00	NULL	4738	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 07:20:01	731	NULL	2126	-332	-284	90	-2122	NULL	NULL	NULL	NULL
2019-05-25 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	331	83	90	90
2019-05-25 08:20:00	NULL	4724	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 08:20:01	730	NULL	2123	-334	-292	90	-2122	330	81	90	90
2019-05-25 08:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 09:20:00	727	4713	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 09:20:01	NULL	NULL	2101	-342	-334	90	-2122	326	79	90	NULL
2019-05-25 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	90
2019-05-25 10:20:00	712	4707	1978	-367	-380	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 10:20:01	NULL	NULL	NULL	NULL	NULL	90	-2122	317	75	90	90
2019-05-25 11:20:00	703	4694	1783	-393	-406	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 11:20:01	NULL	NULL	NULL	NULL	NULL	89	-2128	308	72	89	89
2019-05-25 12:20:00	NULL	4685	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 12:20:01	704	NULL	1698	-413	-429	89	-2128	302	70	89	89
2019-05-25 13:20:00	679	4665	1564	-437	-445	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 13:20:01	NULL	NULL	NULL	NULL	NULL	88	NULL	301	70	NULL	NULL
2019-05-25 14:20:01	667	4699	1438	-448	-507	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 14:20:02	NULL	NULL	NULL	NULL	NULL	88	-2132	297	70	88	88
2019-05-25 15:20:00	567	4644	1377	NULL	NULL	86	NULL	NULL	NULL	NULL	NULL
2019-05-25 15:20:01	NULL	NULL	NULL	-557	-524	NULL	-2135	294	68	86	86
2019-05-25 16:20:00	552	4714	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 16:20:01	NULL	NULL	1281	-552	-549	86	-2137	284	65	86	86
2019-05-25 17:20:00	537	4776	1227	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 17:20:01	NULL	NULL	NULL	-591	-576	84	-2141	282	61	84	84
2019-05-25 18:20:00	NULL	4796	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 18:20:01	523	NULL	1133	-581	-608	84	-2153	NULL	NULL	NULL	NULL
2019-05-25 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	282	59	84	84
2019-05-25 19:20:00	504	4796	NULL	-600	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 19:20:01	NULL	NULL	1091	NULL	-650	84	-2153	283	59	84	84
2019-05-25 20:20:00	NULL	4744	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 20:20:01	498	NULL	1075	-611	-657	83	-2153	NULL	NULL	NULL	NULL
2019-05-25 20:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	284	59	83	83
2019-05-25 21:20:01	NULL	4743	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 21:20:03	496	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 21:20:04	NULL	NULL	1039	-622	-671	83	-2153	NULL	NULL	NULL	NULL
2019-05-25 22:20:02	504	4640	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 22:20:04	NULL	NULL	1000	-639	-670	83	-2153	283	NULL	NULL	NULL
2019-05-25 22:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	60	83	83
2019-05-25 23:20:01	NULL	4642	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-25 23:20:02	506	NULL	963	-649	-672	84	-2153	282	60	NULL	NULL
2019-05-25 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	84	84
2019-05-26 00:20:00	504	4643	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 00:20:01	NULL	NULL	944	-666	-672	83	-2154	282	60	83	NULL
2019-05-26 00:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 00:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	83
2019-05-26 01:20:01	503	4636	934	-666	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 01:20:02	NULL	NULL	NULL	NULL	-673	83	NULL	NULL	NULL	NULL	NULL
2019-05-26 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	-2154	281	60	83	83
2019-05-26 02:20:00	NULL	4647	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 02:20:01	503	NULL	928	-665	-673	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 02:20:03	NULL	NULL	NULL	NULL	NULL	83	-2154	280	60	83	83
2019-05-26 03:20:01	NULL	4649	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 03:20:03	503	NULL	942	-662	-673	83	-2154	280	60	NULL	NULL
2019-05-26 03:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	83	83
2019-05-26 04:20:00	NULL	4630	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 04:20:01	503	NULL	949	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 04:20:03	NULL	NULL	NULL	-671	-673	83	-2155	280	60	83	NULL
2019-05-26 05:20:03	NULL	4642	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 05:20:05	503	NULL	979	-669	-672	83	-2156	280	59	83	83
2019-05-26 06:20:00	NULL	4644	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 06:20:01	503	NULL	983	-654	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 06:20:03	NULL	NULL	NULL	NULL	-672	83	-2156	280	NULL	NULL	NULL
2019-05-26 06:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	59	83	83
2019-05-26 07:20:01	NULL	4638	985	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 07:20:02	503	NULL	NULL	-654	-672	83	-2156	NULL	NULL	83	NULL
2019-05-26 07:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	280	59	NULL	83
2019-05-26 08:20:00	NULL	4585	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 08:20:01	502	NULL	988	-656	-678	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 08:20:03	NULL	NULL	NULL	NULL	NULL	83	-2156	279	59	83	83
2019-05-26 09:20:00	497	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 09:20:01	NULL	4486	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 09:20:02	NULL	NULL	890	-664	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-26 09:20:03	NULL	NULL	NULL	NULL	-720	83	NULL	276	-14	NULL	NULL
2019-05-26 09:20:04	NULL	NULL	NULL	NULL	NULL	NULL	-2156	NULL	NULL	83	83
2019-05-28 16:20:01	86	3090	-761	-1096	-976	-35	-2213	NULL	NULL	NULL	NULL
2019-05-28 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	152	-33	-43	-35
2019-05-28 17:20:00	NULL	3079	NULL	-1123	-954	NULL	-2214	NULL	NULL	NULL	NULL
2019-05-28 17:20:01	54	NULL	-777	NULL	NULL	-48	NULL	155	-38	-48	-48
2019-05-28 18:20:00	NULL	3029	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-28 18:20:01	56	NULL	-707	-1128	-975	-50	-2201	159	-39	-50	-50
2019-05-28 19:20:00	66	3045	-584	NULL	-988	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-28 19:20:01	NULL	NULL	NULL	-1084	NULL	-50	-2177	161	-38	-50	-50
2019-05-28 20:20:00	110	3208	-549	-1056	-995	-29	-2108	NULL	NULL	NULL	NULL
2019-05-28 20:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	177	-30	-29	-29
2019-05-28 21:20:00	122	3267	-488	-1012	-1030	NULL	-2070	NULL	NULL	NULL	NULL
2019-05-28 21:20:01	NULL	NULL	NULL	NULL	NULL	-27	NULL	181	-29	-27	-27
2019-05-28 22:20:00	121	3481	-471	-998	-968	NULL	-2055	NULL	NULL	NULL	NULL
2019-05-28 22:20:01	NULL	NULL	NULL	NULL	NULL	-27	NULL	193	-27	-20	-20
2019-05-28 23:20:00	NULL	3724	-293	-1005	NULL	NULL	NULL	NULL	NULL	NULL	NULL
