datetime	AR	CO	MX	PE	CL	EC	VE	GT	SV	UY	HN
2019-05-07 22:20:00	340	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 22:20:02	NULL	2026	934	897	710	217	1017	105	132	NULL	NULL
2019-05-07 22:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 22:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	214
2019-05-07 22:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	207	NULL
2019-05-07 23:20:01	348	2223	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 23:20:03	NULL	NULL	1084	920	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-07 23:20:04	NULL	NULL	NULL	NULL	725	227	1018	NULL	NULL	NULL	NULL
2019-05-07 23:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	109	139	217	224
2019-05-07 23:20:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:01	NULL	2250	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:02	349	NULL	1222	963	734	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 00:20:04	NULL	NULL	NULL	NULL	NULL	227	1014	114	139	217	224
2019-05-08 01:20:03	349	2252	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 01:20:04	NULL	NULL	NULL	NULL	735	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 01:20:05	NULL	NULL	1303	992	NULL	227	1013	NULL	NULL	NULL	NULL
2019-05-08 01:20:06	NULL	NULL	NULL	NULL	NULL	NULL	NULL	119	NULL	NULL	NULL
2019-05-08 01:20:07	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	138	217	224
2019-05-08 03:20:01	NULL	2269	1341	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 03:20:02	362	NULL	NULL	988	738	227	1013	119	138	217	224
2019-05-08 04:20:00	NULL	2280	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 04:20:01	365	NULL	1369	999	733	227	1013	121	138	217	224
2019-05-08 05:20:00	NULL	2285	1394	1000	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 05:20:01	NULL	NULL	NULL	NULL	733	227	1013	120	138	217	224
2019-05-08 05:20:05	364	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 06:20:00	NULL	2283	1410	1007	733	228	1013	118	138	NULL	NULL
2019-05-08 06:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	218	225
2019-05-08 06:20:05	364	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 07:20:00	NULL	2283	1414	1006	729	228	1013	118	138	NULL	NULL
2019-05-08 07:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	218	225
2019-05-08 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 07:20:05	364	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 08:20:00	364	2251	1411	NULL	729	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 08:20:01	NULL	NULL	NULL	1002	NULL	228	1013	118	134	218	225
2019-05-08 09:20:00	363	2195	1368	993	723	211	1012	NULL	NULL	NULL	NULL
2019-05-08 09:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	113	130	218	208
2019-05-08 10:20:00	NULL	2082	1313	985	707	NULL	NULL	111	NULL	NULL	NULL
2019-05-08 10:20:01	NULL	NULL	NULL	NULL	NULL	207	1010	NULL	127	NULL	NULL
2019-05-08 11:20:01	NULL	2003	1264	973	690	197	1008	101	123	192	199
2019-05-08 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 11:20:05	326	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 12:20:00	312	NULL	1170	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 12:20:01	NULL	1903	NULL	960	658	195	1002	96	120	185	192
2019-05-08 13:20:00	NULL	1975	1092	959	654	215	803	NULL	NULL	NULL	NULL
2019-05-08 13:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	91	117	205	212
2019-05-08 13:20:05	326	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 14:20:00	316	2136	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 14:20:01	NULL	NULL	958	957	697	210	905	96	131	200	207
2019-05-08 15:20:00	NULL	1877	1023	1056	695	212	876	101	122	202	NULL
2019-05-08 15:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	215
2019-05-08 15:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 15:20:05	313	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:00	NULL	1795	994	1003	697	216	869	99	NULL	NULL	NULL
2019-05-08 16:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	129	206	213
2019-05-08 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 16:20:05	296	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 17:20:00	NULL	1745	1037	1017	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 17:20:01	289	NULL	NULL	NULL	709	230	860	91	137	NULL	NULL
2019-05-08 18:20:00	NULL	1872	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 18:20:01	NULL	NULL	1110	1047	690	243	719	97	136	233	240
2019-05-08 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 18:20:05	294	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 19:20:00	NULL	NULL	NULL	1038	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 19:20:01	310	1921	1190	NULL	686	246	804	103	136	236	253
2019-05-08 20:20:00	335	2076	1219	1026	704	256	803	NULL	NULL	NULL	NULL
2019-05-08 20:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	113	144	246	254
2019-05-08 21:20:00	NULL	2270	1306	1057	740	262	923	114	155	NULL	NULL
2019-05-08 21:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	252	259
2019-05-08 21:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 21:20:05	391	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 22:20:00	NULL	2564	1419	1025	798	279	927	130	162	NULL	NULL
2019-05-08 22:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	269	NULL
2019-05-08 22:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	276
2019-05-08 22:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 22:20:05	392	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:00	NULL	2917	1534	1102	822	278	921	NULL	NULL	NULL	NULL
2019-05-08 23:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	141	168	268	275
2019-05-08 23:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-08 23:20:05	393	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 00:20:00	395	3022	1606	1147	830	276	919	146	169	NULL	NULL
2019-05-09 00:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	266	273
2019-05-09 01:20:01	395	3069	1645	NULL	842	NULL	NULL	149	173	NULL	NULL
2019-05-09 01:20:02	NULL	NULL	NULL	1165	NULL	265	912	NULL	NULL	255	262
2019-05-09 02:20:00	NULL	NULL	NULL	1134	845	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 02:20:01	394	3088	1677	NULL	NULL	265	911	151	173	255	262
2019-05-09 03:20:00	395	3112	1698	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 03:20:01	NULL	NULL	NULL	1139	845	265	909	151	173	255	262
2019-05-09 04:20:00	NULL	3138	1746	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 04:20:01	395	NULL	NULL	1136	845	265	909	151	173	255	262
2019-05-09 05:20:00	NULL	NULL	NULL	1136	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 05:20:01	395	3153	1784	NULL	845	265	909	156	173	255	262
2019-05-09 06:20:00	NULL	3163	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 06:20:01	395	NULL	1795	1136	845	265	909	156	173	255	262
2019-05-09 07:20:00	NULL	3188	1798	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 07:20:01	396	NULL	NULL	1135	845	265	909	156	173	255	262
2019-05-09 08:20:00	NULL	3187	1799	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 08:20:01	396	NULL	NULL	1136	845	265	903	156	173	NULL	NULL
2019-05-09 09:20:00	NULL	3181	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 09:20:01	396	NULL	1797	1132	845	265	903	155	173	NULL	NULL
2019-05-09 09:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	255	262
2019-05-09 10:20:00	NULL	3159	1780	1126	845	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:01	NULL	NULL	NULL	NULL	NULL	264	897	155	172	254	NULL
2019-05-09 10:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	261
2019-05-09 10:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 10:20:05	395	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 11:20:00	NULL	3137	1754	1124	844	264	897	154	171	254	NULL
2019-05-09 11:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	261
2019-05-09 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 11:20:05	389	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 12:20:00	NULL	3113	1729	1089	841	264	772	NULL	NULL	NULL	NULL
2019-05-09 12:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	154	167	254	261
2019-05-09 12:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 12:20:05	392	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 13:20:00	398	3073	1658	1083	877	NULL	675	NULL	NULL	NULL	NULL
2019-05-09 13:20:01	NULL	NULL	NULL	NULL	NULL	264	NULL	154	166	254	261
2019-05-09 14:20:00	459	3194	1554	1069	953	291	758	160	174	NULL	NULL
2019-05-09 14:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	281	288
2019-05-09 14:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 15:20:00	475	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 15:20:01	NULL	3406	1459	1031	971	291	749	167	173	NULL	NULL
2019-05-09 16:20:00	NULL	3651	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 16:20:01	NULL	NULL	1426	1104	990	307	761	180	179	297	304
2019-05-09 16:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 16:20:05	499	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 17:20:00	NULL	3815	1643	1142	1014	310	728	NULL	NULL	NULL	NULL
2019-05-09 17:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	189	192	297	307
2019-05-09 17:20:05	516	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 18:20:00	NULL	3873	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 18:20:01	528	NULL	1783	1151	1023	318	731	198	201	308	315
2019-05-09 19:20:00	NULL	3921	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 19:20:01	539	NULL	1896	1180	1039	315	732	204	201	305	312
2019-05-09 20:20:00	547	4059	NULL	1124	NULL	334	722	NULL	NULL	NULL	NULL
2019-05-09 20:20:01	NULL	NULL	1929	NULL	1061	NULL	NULL	210	205	324	331
2019-05-09 21:20:00	569	4124	1932	1154	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 21:20:01	NULL	NULL	NULL	NULL	1085	340	789	220	204	330	337
2019-05-09 22:20:00	NULL	NULL	2063	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 22:20:01	578	4287	NULL	1170	1116	346	802	225	206	336	343
2019-05-09 23:20:00	NULL	4482	2245	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-09 23:20:01	580	NULL	NULL	1201	1141	347	802	229	208	337	NULL
2019-05-10 00:20:01	578	4403	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 00:20:02	NULL	NULL	2414	1241	1131	347	801	237	210	338	345
2019-05-10 01:20:00	578	4383	2448	1273	1133	348	801	241	210	338	NULL
2019-05-10 01:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	345
2019-05-10 02:20:00	NULL	4423	2469	1279	1135	346	801	246	211	NULL	NULL
2019-05-10 02:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	336	343
2019-05-10 02:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 02:20:05	578	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 03:20:00	NULL	4412	NULL	NULL	1130	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 03:20:01	578	NULL	2495	1281	NULL	344	801	247	211	334	341
2019-05-10 04:20:00	578	4415	2535	NULL	1130	344	801	NULL	NULL	NULL	NULL
2019-05-10 04:20:01	NULL	NULL	NULL	1250	NULL	NULL	NULL	247	211	334	341
2019-05-10 05:20:00	NULL	4428	2550	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 05:20:01	578	NULL	NULL	1251	1130	344	801	248	213	334	341
2019-05-10 06:20:00	578	4432	2556	1250	NULL	344	801	NULL	NULL	NULL	NULL
2019-05-10 07:20:00	NULL	4432	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 07:20:01	NULL	NULL	2562	1247	1128	344	801	248	213	334	NULL
2019-05-10 07:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	341
2019-05-10 07:20:05	578	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 08:20:00	578	4432	2561	1247	1127	344	797	248	213	NULL	NULL
2019-05-10 08:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	334	341
2019-05-10 09:20:00	578	4430	2560	1242	1127	NULL	795	NULL	NULL	NULL	NULL
2019-05-10 09:20:01	NULL	NULL	NULL	NULL	NULL	344	NULL	248	213	334	341
2019-05-10 10:20:00	578	4424	2560	1242	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 10:20:01	NULL	NULL	NULL	NULL	1127	344	791	248	213	334	341
2019-05-10 11:20:00	NULL	4404	2552	1244	1127	344	665	248	213	NULL	NULL
2019-05-10 11:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	334	341
2019-05-10 11:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 11:20:05	577	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 12:20:00	577	4373	NULL	1245	1124	NULL	633	NULL	NULL	NULL	NULL
2019-05-10 12:20:01	NULL	NULL	2548	NULL	NULL	344	NULL	249	213	334	341
2019-05-10 13:20:00	NULL	4442	2525	1234	1132	343	628	249	213	NULL	NULL
2019-05-10 13:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	333	NULL
2019-05-10 14:20:00	NULL	NULL	2430	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 14:20:01	NULL	4637	NULL	1195	1187	352	678	259	219	NULL	NULL
2019-05-10 14:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	342	349
2019-05-10 14:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 14:20:05	613	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 15:20:00	NULL	4688	2469	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 15:20:01	NULL	NULL	NULL	1266	1233	362	698	262	219	352	358
2019-05-10 15:20:05	638	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 16:20:00	727	NULL	2498	1231	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 16:20:01	NULL	4662	NULL	NULL	1267	362	699	270	219	351	358
2019-05-10 17:20:00	NULL	4814	2589	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 17:20:01	749	NULL	NULL	1225	1295	359	720	273	219	NULL	356
2019-05-10 17:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	349	NULL
2019-05-10 18:20:00	NULL	4841	2732	1256	1309	359	725	288	NULL	NULL	NULL
2019-05-10 18:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	216	349	356
2019-05-10 18:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 18:20:05	795	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 19:20:00	NULL	4894	2846	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 19:20:01	813	NULL	NULL	1288	1313	376	738	297	215	366	373
2019-05-10 20:20:00	838	4989	2998	1283	1337	NULL	775	NULL	NULL	NULL	NULL
2019-05-10 20:20:01	NULL	NULL	NULL	NULL	NULL	376	NULL	300	214	366	373
2019-05-10 20:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 21:20:00	NULL	5117	3078	1281	1367	374	NULL	NULL	NULL	NULL	NULL
2019-05-10 21:20:01	NULL	NULL	NULL	NULL	NULL	NULL	761	300	214	NULL	NULL
2019-05-10 22:20:01	NULL	5306	3191	1250	1400	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-10 22:20:02	862	NULL	NULL	NULL	NULL	374	755	310	214	364	371
2019-05-10 23:20:00	NULL	5477	3248	1288	1421	373	754	321	NULL	NULL	NULL
2019-05-10 23:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	214	363	370
2019-05-10 23:20:05	863	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 00:20:00	866	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 00:20:01	NULL	5547	3271	1308	1427	372	753	322	214	362	369
2019-05-11 01:20:00	865	5548	3273	1283	1426	371	753	NULL	NULL	NULL	NULL
2019-05-11 01:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	323	214	361	368
2019-05-11 02:20:00	NULL	5556	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 02:20:01	872	NULL	3272	1290	1424	371	753	323	214	361	368
2019-05-11 02:20:02	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 03:20:00	NULL	5586	3281	1292	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 03:20:01	878	NULL	NULL	NULL	1424	369	753	323	214	359	366
2019-05-11 04:20:00	877	5597	3313	1290	1424	369	753	NULL	NULL	NULL	NULL
2019-05-11 05:20:01	NULL	5602	3332	1290	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 05:20:02	877	NULL	NULL	NULL	1424	369	753	322	214	359	366
2019-05-11 06:20:00	877	5601	3342	1290	1424	369	753	NULL	NULL	NULL	NULL
2019-05-11 06:20:01	NULL	NULL	NULL	NULL	NULL	NULL	NULL	322	214	359	366
2019-05-11 07:20:00	877	5596	3342	1289	1415	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 07:20:01	NULL	NULL	NULL	NULL	NULL	369	753	322	214	359	366
2019-05-11 08:20:00	NULL	NULL	3340	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 08:20:01	877	5528	NULL	1286	1415	369	753	320	213	359	366
2019-05-11 09:20:00	874	5419	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 09:20:01	NULL	NULL	3324	1273	1401	369	753	317	212	358	365
2019-05-11 10:20:00	861	5202	NULL	NULL	1366	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 10:20:01	NULL	NULL	3161	1244	NULL	365	753	303	166	355	362
2019-05-11 11:20:00	NULL	5084	3068	1223	1327	NULL	753	NULL	NULL	NULL	NULL
2019-05-11 11:20:01	NULL	NULL	NULL	NULL	NULL	365	NULL	301	161	355	362
2019-05-11 11:20:05	839	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 12:20:00	794	4962	2918	1187	1282	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 12:20:01	NULL	NULL	NULL	NULL	NULL	308	753	NULL	158	NULL	NULL
2019-05-11 13:20:00	NULL	4875	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 13:20:01	728	NULL	2804	1155	1186	305	752	280	148	295	302
2019-05-11 14:20:00	716	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 14:20:01	NULL	4841	2687	1148	1155	292	751	278	147	282	289
2019-05-11 15:20:00	700	NULL	2623	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 15:20:01	NULL	4709	NULL	1148	1131	292	748	274	138	282	289
2019-05-11 16:20:01	649	4655	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 16:20:02	NULL	NULL	2538	1084	1112	292	743	264	NULL	NULL	NULL
2019-05-11 16:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	139	274	281
2019-05-11 16:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 17:20:01	NULL	4527	2458	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 17:20:02	622	NULL	NULL	1074	1082	284	743	253	139	273	NULL
2019-05-11 17:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	281
2019-05-11 18:20:00	NULL	4348	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 18:20:02	597	NULL	2342	1059	1044	279	742	248	NULL	NULL	NULL
2019-05-11 18:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	139	269	276
2019-05-11 19:20:00	NULL	4311	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 19:20:01	578	NULL	2304	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 19:20:03	NULL	NULL	NULL	999	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:02	NULL	4299	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:04	575	NULL	2301	997	986	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 20:20:05	NULL	NULL	NULL	NULL	NULL	277	737	243	139	267	274
2019-05-11 21:20:01	570	4279	NULL	988	984	275	NULL	NULL	NULL	NULL	NULL
2019-05-11 21:20:03	NULL	NULL	2280	NULL	NULL	NULL	736	242	138	265	270
2019-05-11 22:20:02	569	4287	2263	983	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 22:20:04	NULL	NULL	NULL	NULL	979	273	736	238	140	263	270
2019-05-11 23:20:00	567	4287	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:01	NULL	NULL	2238	977	977	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-11 23:20:02	NULL	NULL	NULL	NULL	NULL	272	735	NULL	NULL	NULL	NULL
2019-05-11 23:20:03	NULL	NULL	NULL	NULL	NULL	NULL	NULL	233	140	262	NULL
2019-05-11 23:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	269
2019-05-12 00:20:01	565	4289	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 00:20:03	NULL	NULL	2215	975	974	271	734	232	140	261	268
2019-05-12 01:20:00	565	4311	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 01:20:02	NULL	NULL	2184	979	974	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 01:20:03	NULL	NULL	NULL	NULL	NULL	271	733	232	140	261	NULL
2019-05-12 01:20:04	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	268
2019-05-12 02:20:01	565	4287	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 02:20:02	NULL	NULL	2202	980	972	271	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:02	NULL	4287	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2019-05-12 03:20:03	NULL	NULL	NULL	NULL	971	270	733	NULL	NULL	NULL	NULL
2019-05-12 03:20:04	565	NULL	2205	991	NULL	NULL	NULL	233	140	260	NULL
2019-05-12 03:20:05	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	267
2019-05-12 04:20:01	NULL	4288	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
